date,time (UTC),upward sensible heat flux in air (W m-2) (H),quality flag upward sensible heat flux in air (cat) (qc_H),upward latent heat flux in air (W m-2) (LE),quality flag upward latent heat flux in air (cat) (qc_LE),H2O signal strength infrared gasanalyser  (1) (H2O_sig_strgth_mean),upward mole flux of carbon dioxide in air (1e-6 mol s-1 m-2) (co2_flux),quality flag upward mole flux of carbon dioxide in air (cat) (qc_co2_flux),CO2 signal strength infrared gasanalyser (1) (CO2_sig_strgth_mean),wind speed (m s-1) (wind_speed),wind from direction (degree) (wind_dir),friction velocity (m s-1) (u*),obukhov length (m) (L),monin-obukhov stability parameter (1) ((z-d)/L),bowen ratio (1) (bowen_ratio),northward wind (m2 s-2) (v_var),w wind component (m s-1) (w_unrot),air temperature (degree_C) (T_40m_Avg),relative humidity (%) (RH_40m_Avg),downwelling shortwave flux in air (W m-2) (SPN_TOTAL_Avg),diffuse downwelling shortwave flux in air (W m-2) (SPN_DIFFUSE_Avg),downwelling shortwave flux in air (W m-2) (Rs_downwell_Avg),downwelling longwave flux in air (W m-2) (Rl_downwell_Avg),upwelling shortwave flux in air (W m-2) (Rs_upwell_Avg),upwelling longwave flux in air (W m-2) (Rl_upwell_Avg),surface net downward radiative flux (W m-2)
13.06.2018,17:30:00,14.5412,0,23.23,0,0.979843,3.11407,0,0.98313,2.30806,286.91,0.504097,-770.048,-0.0342187,0.625967,0.682711,-0.314191,15.528,67.2917,49.9906,49.3293,45.9248,372.286,0,396.708,21.5026
13.06.2018,18:00:00,13.2327,0,28.2824,0,0.97978,6.31474,0,0.983065,1.82253,286.249,0.531838,-993.945,-0.0265105,0.467879,0.599555,-0.109619,15.4857,67.8627,31.4492,30.5949,26.5145,372.902,0,395.958,3.45892
13.06.2018,18:30:00,8.2516,0,27.1176,0,0.979643,5.74795,0,0.982943,1.9719,286.378,0.452632,-982.723,-0.0268133,0.304289,0.62517,-0.134965,15.3787,67.815,20.8994,19.9698,13.3988,371.923,0,394.85,-9.52777
13.06.2018,19:00:00,0.648624,1,15.3642,0,0.979611,4.95566,0,0.982904,1.7029,275.241,0.376989,-7223.92,-0.00364761,0.0422166,0.397576,-0.137974,15.271,67.9747,9.95328,7.71841,0,371.873,0,393.944,-22.0709
13.06.2018,19:30:00,-3.50398,0,10.3043,0,0.979482,3.86259,0,0.982781,1.96937,271.499,0.34467,1022.06,0.0257812,-0.340051,0.341818,-0.195183,15.257,67.897,0,0,0,371.228,0,393.572,-22.3443
13.06.2018,20:00:00,-5.75384,0,8.47358,0,0.979354,6.76945,0,0.982655,1.78973,271.987,0.372461,785.607,0.0335409,-0.679033,0.372237,-0.187656,15.3,68.4353,0,0,0,370.794,0,393.323,-22.5288
13.06.2018,20:30:00,-7.20424,0,14.1965,0,0.979206,5.19997,1,0.982512,1.75994,275.463,0.449996,1106.63,0.023811,-0.507467,0.522273,-0.128305,15.3263,68.7693,0,0,0,370.684,0,393.411,-22.7261
13.06.2018,21:00:00,-0.659889,1,15.5078,0,0.978928,5.63096,0,0.982261,2.28744,291.462,0.51055,17645.9,0.00149327,-0.0425521,0.784871,-0.266716,15.2087,69.003,0,0,0,370.31,0,392.818,-22.5089
13.06.2018,21:30:00,-2.28939,0,10.6821,0,0.978785,4.40937,0,0.982107,2.46259,308.332,0.467408,3903,0.00675121,-0.214321,0.752101,-0.296277,15.037,69.6063,0,0,0,370.597,0,391.975,-21.3778
13.06.2018,22:00:00,-4.13155,1,18.4628,0,0.978728,6.17466,0,0.982049,2.55149,300.977,0.581652,4168.2,0.00632167,-0.223777,0.918729,-0.269357,14.984,69.249,0,0,0,370.571,0,391.652,-21.0804
13.06.2018,22:30:00,-2.53822,0,14.9022,0,0.978729,3.69991,0,0.982055,2.50618,306.394,0.469411,3566.22,0.00738877,-0.170325,0.667021,-0.269805,14.875,68.7603,0,0,0,369.561,0,391.048,-21.4873
13.06.2018,23:00:00,-5.98429,0,18.017,0,0.978804,4.22981,0,0.982137,2.71245,311.306,0.456621,1392.39,0.0189243,-0.332146,0.669267,-0.395089,14.8673,66.6357,0,0,0,368.628,0,390.868,-22.2401
13.06.2018,23:30:00,-4.40429,1,18.4199,0,0.97886,4.08197,0,0.9822,2.30793,315.65,0.480474,2203.98,0.0119556,-0.239104,0.579382,-0.218556,14.795,65.6017,0,0,0,367.992,0,390.436,-22.4441
14.06.2018,00:00:00,-2.63596,2,16.7236,0,0.978965,4.10041,0,0.982298,1.59485,298.097,0.406519,2230.37,0.0118142,-0.157619,0.332852,-0.104316,14.66,65.565,0,0,0,366.94,0,389.614,-22.6739
14.06.2018,00:30:00,-0.359545,1,14.4312,0,0.978985,5.10856,0,0.982312,1.36992,283.186,0.321272,8071.34,0.00326464,-0.0249145,0.317111,-0.122714,14.4467,66.214,0,0,0,365.289,0,388.461,-23.1723
14.06.2018,01:00:00,-1.21155,2,14.7325,0,0.978894,4.36324,0,0.98223,1.6994,277.573,0.362462,3439.83,0.00766025,-0.082236600000000007,0.399588,-0.170599,14.284,65.997,0,0,0,363.922,0,387.615,-23.6934
14.06.2018,01:30:00,-6.82396,1,30.6892,0,0.97897,8.31993,0,0.982302,1.51047,288.125,0.442613,1112.2,0.0236918,-0.222357,0.444657,-0.0779095,14.177,64.448,0,0,0,363.766,0,387.002,-23.2365
14.06.2018,02:00:00,-9.07764,2,14.3313,1,0.978722,5.76264,0,0.98213,2.02285,306.145,0.312206,293.453,0.089793,-0.633415,0.307887,-0.218347,14.004,64.1783,0,0,0,336.825,0,384.82,-47.9949
14.06.2018,02:30:00,-10.609,0,7.50016,0,0.978423,2.50244,0,0.981827,2.17944,306.803,0.241798,116.658,0.225874,-1.4145,0.306006,-0.268772,13.3417,66.176,0,0,0,310.495,0,379.364,-68.8697
14.06.2018,03:00:00,-11.3575,1,11.5161,0,0.978088,3.54801,0,0.981462,1.81398,307.321,0.261469,137.787,0.191238,-0.986231,0.219296,-0.230774,12.786,68.223,7.72297,5.58258,0,301.937,0,376.105,-74.1681
14.06.2018,03:30:00,-14.0683,0,7.63065,0,0.978445,3.89228,0,0.981751,1.53637,282.615,0.257512,106.273,0.247945,-1.84366,0.246879,-0.137215,12.2663,70.2613,27.0446,23.9295,17.9649,293.611,0,372.845,-61.2693
14.06.2018,04:00:00,-7.83156,0,2.48092,1,0.978233,0.727583,0,0.981475,1.61751,274.564,0.257794,191.552,0.137561,-3.15671,0.211727,-0.16239,12.0123,73.1473,56.7797,48.3197,51.5925,296.783,0.338239,372.878,-24.841
14.06.2018,04:30:00,-3.15332,2,16.2013,1,0.978336,0.969273,1,0.981501,1.72431,268.633,0.325091,954.217,0.0276143,-0.194635,0.226286,-0.146284,12.1873,74.0907,78.1379,75.3582,73.445,336.108,2.7993,376.914,29.8399
14.06.2018,05:00:00,13.5571,0,43.606,0,0.978432,0.270161,1,0.981622,1.39566,266.729,0.411762,-451.047,-0.0584197,0.310899,0.393454,-0.0128673,12.5903,73.473,90.3747,89.3588,88.096,352.39,7.97102,380.842,51.6733
14.06.2018,05:30:00,20.6995,0,28.2773,1,0.978387,0.348543,2,0.981634,2.19339,284.635,0.483692,-478.814,-0.0550318,0.732018,0.651549,-0.286852,12.868,71.3723,144.922,142.106,143.127,347.514,18.3275,383.221,89.0924
14.06.2018,06:00:00,42.7198,0,43.7995,0,0.978354,-2.8842,0,0.981671,2.38085,285.029,0.516802,-283.007,-0.0931072,0.975349,1.07929,-0.254541,13.1203,69.483,197.364,169.994,199.162,324.121,24.3446,384.843,114.095
14.06.2018,06:30:00,98.5598,0,54.0863,0,0.97837,-5.27514,0,0.981775,2.41661,290.318,0.558381,-154.731,-0.170296,1.82227,1.00542,-0.296572,13.7653,65.7717,379.801,141.908,387.756,300.34,48.0877,388.849,251.159
14.06.2018,07:00:00,141.234,0,111.119,0,0.978604,-6.91759,0,0.982013,2.01583,281.513,0.532779,-93.7918,-0.280942,1.27102,1.24811,-0.177883,14.4333,59.3013,492.162,114.134,503.426,300.688,61.7105,394.612,347.791
14.06.2018,07:30:00,65.49,0,65.7325,0,0.978989,-4.70118,0,0.982386,2.08049,259.384,0.458098,-128.561,-0.204962,0.996311,0.848469,-0.216325,14.6067,56.391,336.513,225.861,338.375,335.141,41.5909,396.414,235.511
14.06.2018,08:00:00,161.902,0,110.55,0,0.979042,-13.8661,0,0.982328,2.07892,251.125,0.449429,-49.1053,-0.536602,1.46452,0.965331,-0.248427,15.0423,53.9363,553.262,298.085,558.915,343.095,71.0219,403.528,427.46
14.06.2018,08:30:00,230.44,0,105.812,0,0.979032,-12.1321,0,0.982294,2.36419,265.916,0.602614,-83.1676,-0.31683,2.17782,2.77243,-0.251945,15.4803,51.214,717.495,268.239,720.363,323.306,87.6919,409.411,546.566
14.06.2018,09:00:00,280.323,0,122.438,0,0.978894,-10.6763,0,0.982143,2.15555,260.059,0.900644,-228.234,-0.115451,2.28951,1.73555,-0.0705594,15.641,51.218,677.668,210.34,702.182,311.779,82.8568,411.156,519.949
14.06.2018,09:30:00,236.347,0,101.709,0,0.979066,-9.1839,0,0.982348,1.9646,292.938,0.481248,-41.2955,-0.638084,2.32375,1.68085,-0.263127,16.053,48.9197,748.936,153.074,778.539,304.929,92.0301,415.997,575.44
14.06.2018,10:00:00,222.236,0,101.698,0,0.978744,-8.76513,0,0.981966,1.04758,257.891,0.632835,-99.8602,-0.263869,2.18526,1.45197,-0.22278,16.7467,47.9393,880.781,168.097,894.585,310.593,107.009,424.271,673.898
14.06.2018,10:30:00,270.956,0,102.642,0,0.978755,-9.26928,0,0.982074,2.09316,338.687,0.470247,-33.6017,-0.784186,2.63981,1.39133,-0.302759,17.258,46.5633,840.95,154.165,863.187,310.624,102.111,427.825,643.875
14.06.2018,11:00:00,362.308,1,128.546,0,0.97846,-9.69011,1,0.981736,1.24626,241.768,0.52064,-34.0984,-0.772764,2.81851,1.56554,-0.231909,17.5737,45.034,895.21,138.458,910.717,311.301,109.342,432.901,679.774
14.06.2018,11:30:00,340.293,0,123.281,0,0.978276,-7.92593,0,0.981521,1.53898,221.715,0.413204,-18.1464,-1.45208,2.76031,2.1356,-0.143731,18.0347,44.1483,893.635,116.145,912.929,313.6,111.255,436.444,678.83
14.06.2018,12:00:00,363.879,0,107.33,0,0.978605,-5.7110900000000004,0,0.981865,1.65099,270.526,0.609075,-54.3455,-0.484861,3.39028,3.1294400000000002,-0.177881,18.413,42.1413,896.377,115.473,911.797,313.695,112.238,438.694,674.561
14.06.2018,12:30:00,430.069,0,181.526,1,0.978735,-8.736,0,0.981966,1.54919,241.772,0.596807,-43.2541,-0.609191,2.36919,2.57882,-0.0222482,18.9467,40.62,863.019,114.981,892.529,314.985,117.125,440.921,649.469
14.06.2018,13:00:00,301.797,0,117.845,0,0.97874,-7.23566,0,0.981996,1.2717,237.318,0.479193,-31.9034,-0.82593,2.56096,2.2406,0.135578,19.3197,39.644,822.328,136.226,836.426,317.271,111.718,441.542,600.437
14.06.2018,13:30:00,244.06,1,92.6168,1,0.979469,-2.96322,1,0.98268,1.79081,276.834,0.571455,-66.8957,-0.393897,2.63516,1.68186,-0.256888,19.6877,39.5087,807.267,136.884,804.644,319.137,108.018,440.437,575.326
14.06.2018,14:00:00,277.293,0,121.62,0,0.979798,-4.28679,0,0.983142,0.883117,226.302,0.354428,-14.0454,-1.87605,2.27999,1.08159,0.109849,20.2893,38.9233,762.43,132.062,762.376,321.722,100.017,443.096,540.985
14.06.2018,14:30:00,253.724,1,116.455,1,0.98007,-6.24748,1,0.98349,1.33906,19.3435,0.453463,-32.142,-0.8198,2.17873,0.845255,-0.169402,20.6963,38.3693,700.487,117.543,705.857,323.258,95.4436,443.112,490.56
14.06.2018,15:00:00,172.518,1,77.4262,1,0.980122,-4.73629,1,0.983302,1.4309,19.9151,0.190751,-3.51778,-7.49052,2.22815,0.484074,-0.165735,20.759,38.3903,598.604,106.478,644.02,324.062,89.3249,442.015,436.743
14.06.2018,15:30:00,199.75,2,117.732,1,0.980033,-4.42921,1,0.983223,0.410674,8.56918,0.350465,-18.8404,-1.39859,1.69665,0.683748,-0.157518,21.4943,36.4723,548.281,96.7444,568.368,326.594,81.5599,443.032,370.37
14.06.2018,16:00:00,168.207,0,73.3267,0,0.979612,0.93193,1,0.982884,1.21344,185.615,0.444829,-45.7413,-0.576065,2.29394,1.79213,0.241589,21.96,34.993,488.125,89.7575,498.377,327.965,72.6898,443.264,310.388
14.06.2018,16:30:00,108.434,1,71.1824,1,0.980054,-5.35273,1,0.983298,0.578335,301.983,0.413756,-57.0903,-0.461549,1.52332,0.835149,-0.0259293,22.149,34.1967,400.325,80.232,410.283,327.461,63.2297,440.307,234.208
14.06.2018,17:00:00,63.2717,0,72.3874,0,0.979846,0.044801,0,0.98324,1.93321,346.724,0.225088,-15.7504,-1.67298,0.87407,0.437403,-0.262416,22.212,34.6213,317.051,75.4265,312.589,327.434,50.1348,436.296,153.593
14.06.2018,17:30:00,29.3762,0,49.119,0,0.979948,1.34979,2,0.983342,1.94176,309.849,0.283045,-67.4575,-0.390616,0.598062,0.533317,-0.269406,21.9747,34.7777,217.701,69.211,211.442,327.028,35.5381,431.695,71.2375
14.06.2018,18:00:00,3.78766,1,34.8138,0,0.979813,2.58148,0,0.983279,1.746,323.609,0.312568,-704.664,-0.0373937,0.108798,0.4155,-0.143668,21.9263,34.9983,134.329,62.7527,128.197,326.621,22.057,427.482,5.27917
14.06.2018,18:30:00,-6.34181,0,15.976,0,0.979699,1.64036,0,0.9832,1.47299,330.022,0.203883,116.819,0.225562,-0.396958,0.119849,-0.177407,21.5807,36.512,71.79,46.3038,64.4663,325.746,9.1394,422.245,-41.1725
14.06.2018,19:00:00,-1.05143,2,2.14941,0,0.979584,0.339585,0,0.983103,1.44539,332.517,0.0795946,41.9284,0.628452,-0.489174,0.0239743,-0.115633,21.231,37.8513,36.542,31.0868,25.5408,325.763,0,417.232,-65.9282
14.06.2018,19:30:00,-0.87908,1,1.74296,0,0.979422,0.331062,0,0.982928,2.13985,330.926,0.0392824,6.02967,4.37006,-0.50436,0.0108105,-0.195359,20.9453,38.2767,13.7753,12.2179,2.00462,327.078,0,413.835,-84.7526
14.06.2018,20:00:00,-1.49376,2,2.2703700000000002,2,0.979379,0.566999,1,0.98287,2.01996,336.891,0.0398098,3.69407,7.13306,-0.657937,0.0120837,-0.186315,20.7367,38.1217,0,0,0,327.943,0,410.29,-82.3466
14.06.2018,20:30:00,0.0875186,2,0.234117,2,0.979582,0.0785272,2,0.983075,0.391196,339.575,0.0090451,-0.739614,-35.6267,0.373824,0.0048982,-0.0295717,20.5177,38.7033,0,0,0,327.74,0,407.518,-79.7782
14.06.2018,21:00:00,-1.9992,2,-0.135772,2,0.97976,-0.288823,2,0.983174,0.283139,291.448,0.0592544,9.10361,2.89446,14.7247,0.0424468,-0.00250482,20.23,39.4133,0,0,0,326.843,0,404.599,-77.7559
14.06.2018,21:30:00,2.60835,2,-2.24784,1,0.979811,-0.298109,1,0.983216,0.504269,253.19,0.0700142,-11.5109,-2.28913,-1.16038,0.0172751,0.0161134,19.884,40.306,0,0,0,324.826,0,401.56,-76.7339
14.06.2018,22:00:00,-0.155353,2,0.688512,2,0.979132,1.55345,2,0.982646,1.22237,193.969,0.0407593,38.1359,0.690951,-0.225635,0.0629926,0.0938761,19.123,45.74,0,0,0,326.388,0,398.695,-72.3071
14.06.2018,22:30:00,0.582203,1,0.554423,2,0.978756,-0.580876,1,0.982224,1.83963,184.431,0.0354341,-6.68614,-3.94099,1.05011,0.0988654,0.103809,17.9693,51.563,0,0,0,340.935,0,397.201,-56.2669
14.06.2018,23:00:00,-13.3552,2,9.75222,2,0.978497,6.9765,2,0.981947,2.26553,229.841,0.148328,21.3774,1.23261,-1.36945,0.0876847,0.0103492,17.452,52.4037,0,0,0,348.131,0,397.268,-49.1368
14.06.2018,23:30:00,-17.0943,0,9.05058,0,0.9785,7.27489,0,0.9819,2.68262,250.136,0.143311,15.0632,1.7493,-1.88875,0.127415,-0.0854265,17.388,52.4613,0,0,0,348.804,0,396.982,-48.1776
15.06.2018,00:00:00,-14.0257,0,3.78724,2,0.97831,5.89054,0,0.981747,2.74377,248.618,0.119046,10.5237,2.50387,-3.70341,0.0778636,-0.0644623,17.5367,53.7157,0,0,0,355.252,0,397.345,-42.093
15.06.2018,00:30:00,-8.91096,2,-0.74201,1,0.977854,11.0254,1,0.981374,1.51893,254.232,0.274111,202.271,0.130271,12.0092,0.374962,-0.0689394,16.3877,60.5833,0,0,0,351.594,0,395.124,-43.5295
15.06.2018,01:00:00,-30.6697,1,9.92839,0,0.977533,15.2756,1,0.981005,3.41528,324.431,0.526864,417.398,0.0631292,-3.08909,0.808869,-0.418801,15.974,62.9233,0,0,0,348.025,0,394.575,-46.5497
15.06.2018,01:30:00,-23.8676,0,-7.42971,2,0.977249,10.5116,0,0.980754,3.68169,329.629,0.592409,762.628,0.0345516,3.21245,0.932974,-0.407023,16.1927,64.0537,0,0,0,350.802,0,395.849,-45.047
15.06.2018,02:00:00,-10.2387,0,0.518649,1,0.976933,-2.87655,1,0.980477,3.00455,336.284,0.400095,547.7,0.0481103,-19.7411,0.495791,-0.313612,16.0753,66.4557,0,0,0,353.893,0,395.386,-41.493
15.06.2018,02:30:00,-6.87478,0,1.0989,0,0.976659,5.43213,0,0.980226,2.48438,330.043,0.340542,502.997,0.052386,-6.25608,0.244455,-0.246267,15.8497,68.2567,0,0,0,355.77,0,394.201,-38.4303
15.06.2018,03:00:00,-8.00882,2,0.560034,2,0.97579,5.28384,1,0.979298,1.95713,322.106,0.305968,313.207,0.0841298,-14.3006,0.294693,-0.193548,15.5907,70.1193,0,0,0,363.78,0,393.578,-29.7986
15.06.2018,03:30:00,-5.15964,0,0.046938,2,0.976208,9.34277,0,0.979707,2.27949,320.397,0.324832,581.849,0.0452867,-109.924,0.302304,-0.314854,15.4517,71.802,13.2891,10.9598,3.33322,360.436,0,393.184,-29.4141
15.06.2018,04:00:00,-6.28876,0,-0.424056,2,0.976124,4.74818,0,0.979584,1.86767,324.531,0.283962,318.938,0.0826179,14.83,0.254666,-0.171806,15.508,72.8017,35.2595,34.0297,28.8861,351.36,0,393.405,-13.1591
15.06.2018,04:30:00,1.5173,1,7.29454,0,0.976047,10.4601,0,0.979499,1.63874,306.413,0.356298,-2611.58,-0.0100897,0.208005,0.300482,-0.14939,15.531,74.0097,69.5192,66.9673,64.8647,352.505,0,394.529,22.8409
15.06.2018,05:00:00,8.2225,0,9.05602,1,0.975896,4.1539,1,0.979332,2.06521,315.791,0.344883,-437.125,-0.0602802,0.907959,0.351297,-0.326226,15.567,75.2197,87.365,85.8159,85.2687,367.349,9.70861,396.374,46.5355
15.06.2018,05:30:00,26.8775,1,20.6687,1,0.975968,2.33159,2,0.979392,2.04561,323.358,0.403034,-213.438,-0.123455,1.3004,0.457193,-0.212466,15.9293,74.926,127.071,126.381,126.348,369.17,15.8146,399.165,80.5378
15.06.2018,06:00:00,31.1614,0,24.2106,0,0.975964,4.53945,0,0.97944,2.18733,329.483,0.395108,-173.469,-0.1519,1.28709,0.319734,-0.281558,16.221,74.1603,131.443,129.975,130.723,371.983,16.1242,401.077,85.5046
15.06.2018,06:30:00,34.3332,0,26.7035,0,0.97583,-4.00695,0,0.9792,1.94924,324.019,0.341061,-101.283,-0.260162,1.28572,0.295489,-0.303233,16.4067,73.9433,157.123,155.712,158.42,374.521,19.9559,403.058,109.927
15.06.2018,07:00:00,37.8485,0,33.1802,0,0.975995,0.577046,2,0.979411,1.45661,309.113,0.308384,-67.9341,-0.387876,1.1407,0.341274,-0.144119,16.743,73.1693,153.335,152.159,156.696,376.585,19.6241,405.021,108.635
15.06.2018,07:30:00,39.9584,0,29.2908,1,0.975848,-2.05757,1,0.979243,1.76575,275.241,0.367375,-108.809,-0.242167,1.36419,0.514466,-0.185193,16.7007,74.4837,164.735,163.902,169.82,377.062,21.1752,405.641,120.065
15.06.2018,08:00:00,68.8134,0,50.7413,0,0.976104,-5.28557,1,0.979455,1.73366,299.491,0.443219,-110.969,-0.237453,1.35616,0.785867,-0.187978,17.093,73.438,294.947,291.799,309.858,378.39,39.2955,410.09,238.863
15.06.2018,08:30:00,120.383,0,102.052,0,0.976325,-7.80182,1,0.979745,1.77755,291.289,0.374419,-38.2448,-0.688982,1.17962,0.512613,-0.193413,17.7833,70.358,368.116,365.381,379.828,382.171,47.8628,415.822,298.313
15.06.2018,09:00:00,87.6999,0,53.3141,0,0.976288,-7.51987,1,0.979729,1.90855,301.657,0.358284,-46.0023,-0.572798,1.64497,1.06421,-0.242263,18.0273,70.0057,350.247,336.685,363.467,386.19,45.2285,417.358,287.07
15.06.2018,09:30:00,51.2638,0,46.581,1,0.976362,-6.15797,0,0.97986,1.51117,294.108,0.221241,-18.5311,-1.42194,1.10053,0.552008,-0.328818,18.4513,68.9327,295.361,278.391,302.468,387.993,38.7122,418.823,232.925
15.06.2018,10:00:00,144.914,0,102.109,0,0.976601,-13.7391,0,0.979959,1.66343,270.818,0.37207,-31.1798,-0.845098,1.4192,0.750581,-0.180566,18.8997,67.1107,527.07,365.388,545.39,380.116,67.1283,425.081,433.297
15.06.2018,10:30:00,121.463,1,100.296,2,0.976503,-10.1588,1,0.980001,1.78822,297.774,0.455906,-68.4388,-0.385015,1.21104,0.893329,-0.209267,19.308,64.8007,438.213,395.786,438.793,382.861,55.0225,427.465,339.167
15.06.2018,11:00:00,127.511,0,106.712,0,0.976643,-10.3064,0,0.980114,1.92401,315.809,0.50961,-91.0478,-0.289408,1.19491,1.66985,-0.16554,19.6283,62.2737,387.55,353.831,394.917,387.706,48.7928,427.255,306.574
15.06.2018,11:30:00,152.004,0,134.351,0,0.976772,-14.3546,0,0.980247,1.57988,312.787,0.415161,-41.292,-0.638139,1.1314,1.37883,-0.0658266,20.0543,60.1133,438.229,405.747,449.685,387.25,54.9977,430.907,351.029
15.06.2018,12:00:00,101.389,0,111.83,0,0.977046,-8.39577,0,0.980529,1.49633,305.452,0.382727,-48.4978,-0.543324,0.906636,0.773336,-0.138933,20.0747,59.6227,305.984,279.443,313.67,391.237,39.2297,428.725,236.952
15.06.2018,12:30:00,43.9578,0,45.8264,1,0.976805,-1.10999,2,0.980391,1.71941,323.984,0.300173,-53.9643,-0.488286,0.959223,0.497465,-0.166003,20.0007,60.1587,135.131,129.282,134.875,393.245,17.2228,424.255,86.6419
15.06.2018,13:00:00,27.8508,2,36.952,0,0.977233,0.945163,2,0.980565,1.26032,310.984,0.272632,-63.8167,-0.412902,0.753702,0.272566,-0.260773,20.0307,60.5843,363.72,289.003,378.566,386.664,51.0409,427.492,286.697
15.06.2018,13:30:00,213.039,0,171.443,1,0.977151,-12.6606,0,0.98049,0.661232,355.374,0.147308,-1.31582,-20.0256,1.24262,0.729668,-0.163268,21.1997,54.0857,737.464,339.507,738.804,368.653,97.5417,444.055,565.86
15.06.2018,14:00:00,98.2347,0,66.7143,0,0.976735,-1.3172,0,0.980312,1.92669,179.282,0.317964,-28.6954,-0.91826700000000006,1.47247,0.515378,-0.0203424,21.1603,53.06,391.232,265.5,382.254,383.859,49.7566,438.325,278.032
15.06.2018,14:30:00,33.0237,0,29.3293,0,0.977113,2.14879,2,0.980649,1.64193,159.24,0.172712,-13.6796,-1.92623,1.12596,0.306559,0.0413187,21.1213,53.8667,170.046,163.997,168.335,397.103,22.374,432.512,110.553
15.06.2018,15:00:00,76.9611,0,44.9138,0,0.976896,11.1134,0,0.980425,3.29138,145.681,0.479245,-125.413,-0.210107,1.71353,0.512504,0.27334,21.0457,55.7267,252.073,226.521,256.493,392.156,32.0504,432.908,183.69
15.06.2018,15:30:00,33.5043,0,29.1182,0,0.976777,6.99704,0,0.980357,3.84048,154.47,0.431753,-210.63,-0.125101,1.15063,0.758965,0.193914,20.8157,56.4027,149.966,145.571,149.378,395.154,18.3034,429.389,96.8397
15.06.2018,16:00:00,17.6332,0,24.3221,0,0.976702,2.2585,0,0.980267,4.19078,170.107,0.368489,-248.792,-0.105912,0.724985,0.430489,0.163476,20.733,56.1723,141.552,137.043,140.71,392.667,17.9361,427.835,87.6051
15.06.2018,16:30:00,24.5562,0,33.2616,0,0.976645,2.82618,0,0.980244,3.33545,177.345,0.431316,-286.499,-0.0919725,0.738275,0.736166,0.209701,20.795,56.432,112.094,110.419,108.58,392.123,10.1031,427.157,63.4429
15.06.2018,17:00:00,12.1628,0,19.2307,0,0.97683,7.43482,0,0.980414,2.44198,160.934,0.342843,-290.512,-0.0907019,0.63247,0.361391,0.220445,20.7237,56.9553,56.2493,55.008,51.7372,393.527,0,425.016,20.2483
15.06.2018,17:30:00,12.1281,1,21.2326,0,0.976855,6.84451,1,0.980416,2.04817,155.242,0.409883,-497.886,-0.0529238,0.571204,0.361594,0.276653,20.7777,56.906,76.3903,74.6993,72.0486,391.235,0,425.047,38.2362
15.06.2018,18:00:00,11.1087,1,16.4957,0,0.976776,7.15482,0,0.980354,2.25804,156.064,0.267422,-150.975,-0.174533,0.67343,0.207102,0.146194,20.7257,57.1323,75.7138,74.5508,68.841,385.052,0,424.298,29.5949
15.06.2018,18:30:00,1.00372,1,9.32641,0,0.976711,4.42333,1,0.980308,2.05842,163.57,0.299324,-2343.08,-0.0112459,0.107621,0.15832,0.196129,20.6447,57.7933,44.9615,44.2515,37.4487,387.784,0,422.901,2.33191
15.06.2018,19:00:00,-2.35816,1,12.4,0,0.976689,5.53211,1,0.980301,1.73867,162.02,0.240584,517.861,0.0508824,-0.190175,0.153551,0.228749,20.5307,58.5093,24.9771,24.1876,16.3084,384.325,0,420.899,-20.2656
15.06.2018,19:30:00,-2.49151,1,3.71883,0,0.976673,2.02115,0,0.980283,1.40631,173.233,0.125503,69.5855,0.378671,-0.669972,0.0761092,0.121005,20.3503,59.3877,7.92986,6.16765,0,383.909,0,418.546,-34.6368
15.06.2018,20:00:00,-2.48349,2,2.21052,2,0.976551,0.703878,2,0.980161,1.58289,170.113,0.0424097,2.69402,9.78091,-1.12349,0.0393797,0.12758,20.16,60.1507,0,0,0,384.869,0,416.835,-31.9658
15.06.2018,20:30:00,-0.469976,2,0.743546,1,0.976595,0.516995,1,0.98019,1.1351,179.343,0.0287577,4.43866,5.93647,-0.632074,0.0414551,0.0672417,19.983,61.0523,0,0,0,384.349,0,415.314,-30.9648
15.06.2018,21:00:00,-0.244163,0,2.75461,1,0.976497,2.25995,1,0.980089,1.06846,175.265,0.0613451,82.9358,0.317716,-0.0886381,0.0261257,0.0509277,19.8623,61.6697,0,0,0,384.567,0,414.287,-29.7209
15.06.2018,21:30:00,-0.28777,2,1.05855,1,0.976535,1.46389,1,0.980118,0.953339,167.534,0.0296058,7.91002,3.33122,-0.271852,0.0079708,0.05619,19.7413,61.9817,0,0,0,384.323,0,413.272,-28.9491
15.06.2018,22:00:00,-0.127791,2,-0.696365,2,0.976422,-0.71938,2,0.980013,1.04158,154.7,0.0122804,1.27127,20.7273,0.183511,0.0118987,0.0770736,19.6123,62.5393,0,0,0,380.69,0,412.225,-31.5353
15.06.2018,22:30:00,-4.79208,0,7.95674,0,0.976139,6.33031,0,0.979738,1.66757,139.792,0.147387,58.6065,0.449609,-0.602267,0.0592609,0.0902774,19.277,63.2773,0,0,0,381.666,0,411.465,-29.7981
15.06.2018,23:00:00,-1.66715,0,1.86784,0,0.975938,3.739,0,0.979539,1.71847,144.372,0.101664,55.2913,0.476567,-0.892555,0.0579259,0.0723544,19.0767,64.941,0,0,0,381.958,0,410.802,-28.8441
15.06.2018,23:30:00,-4.28092,0,4.12488,0,0.975649,9.78777,0,0.979256,1.87901,147.522,0.182701,124.98,0.210834,-1.03783,0.103134,0.0936561,18.835,66.789,0,0,0,379.245,0,409.689,-30.4438
